,Run name,Temporal function,n,Weighted F1 score,Mean accuracy,Weighted precision,Weighted recall
0,rLSTM_batch30_intprop_ear_1fp250_fold5,modal,7,0.652058502970854,0.7602134407879189,0.7364279653718747,0.6285398306152745
1,rLSTM_batch30_intprop_ear_1fp250_fold5,threshold,3,0.6507928136975706,0.756395682521452,0.7337677837442946,0.6271483880339437
