,Run name,Temporal function,n,Weighted F1 score,Mean accuracy,Weighted precision,Weighted recall
0,new_nn_inv_weights_refl_1fps_250_fold3,modal,1,0.4378665239592392,0.3976467023347324,0.42861482646968024,0.34839593024279714
1,new_nn_inv_weights_refl_1fps_250_fold3,threshold,1,0.4378665239592392,0.3976467023347324,0.42861482646968024,0.34839593024279714
