,Run name,Temporal function,n,Weighted F1 score,Mean accuracy,Weighted precision,Weighted recall
0,new_nn_inv_weights_refl_1fps_250_fold5,modal,1,0.451851070562177,0.46413601437333984,0.4666587601669873,0.3909298287217705
1,new_nn_inv_weights_refl_1fps_250_fold5,threshold,1,0.451851070562177,0.46413601437333984,0.4666587601669873,0.3909298287217705
