,Run name,Temporal function,n,Weighted F1 score,Mean accuracy,Weighted precision,Weighted recall
0,new_network_inv_weights_refl_1fps_250,modal,1,0.4379236919867895,0.44467142658295644,0.4473510471572202,0.3774360722284687
1,new_network_inv_weights_refl_1fps_250,threshold,1,0.4379236919867895,0.44467142658295644,0.4473510471572202,0.3774360722284687
