,Run name,Temporal function,n,Weighted F1 score,Mean accuracy,Weighted precision,Weighted recall
0,new_nn_inv_weights_refl_1fps_250_fold2,modal,1,0.44163859561865576,0.3695265913310806,0.4105437476855054,0.3383266716814245
1,new_nn_inv_weights_refl_1fps_250_fold2,threshold,1,0.44163859561865576,0.3695265913310806,0.4105437476855054,0.3383266716814245
